time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
388985250715,2,0.0,,0.0,95,0
388985250971,2,0.0,,0.015625,95,0
388985251227,2,0.0,,0.0,95,0
388985251483,2,0.0,,0.0,95,0
388985251739,2,0.0,,0.015625,95,0
388985251995,2,0.0,,0.015625,95,0
388985252251,2,0.0,,0.0,95,0
388985252507,2,0.0,,0.015625,95,0
388985252763,2,0.0,,0.015625,95,0
388985253019,2,0.0,,0.015625,76,0
388985253275,2,0.0,,0.0,76,0
388985253531,2,0.0,,0.0,80,0
388985253787,2,0.0,,0.015625,72,0
388985254043,2,0.0,,0.0,72,0
388985254299,2,0.0,,0.015625,76,0
388985254555,2,0.0,,0.0,76,0
388985254811,2,0.0,,0.0,76,0
388985255067,2,0.0,,0.015625,76,0
388985255323,2,0.0,,0.015625,76,0
388985255579,2,0.0,,0.0,74,0
388985255835,2,0.0,,0.015625,77,0
388985256091,2,0.0,,0.015625,79,0
388985256347,2,0.0,,0.015625,82,0
388985256603,2,0.0,,0.015625,82,0
388985256859,2,0.0,,0.015625,82,0
388985257115,2,0.0,,0.0,82,0
388985257371,2,0.0,,0.015625,82,0
388985257627,2,0.0,,0.015625,82,0
388985257883,2,0.0,,0.015625,82,0
388985258139,2,0.0,,0.0,82,0
388985258395,2,0.0,,0.015625,82,0
388985258651,2,0.0,,0.015625,82,0
388985258907,2,0.0,,0.0,82,0
388985259163,2,0.0,,0.015625,82,0
388985259419,2,0.0,,0.0,82,0
388985259675,2,0.0,,0.015625,82,0
388985259931,2,0.0,,0.015625,82,0
388985260187,2,0.0,,0.0,82,0
388985260443,2,0.0,,0.015625,82,0
388985260699,2,0.0,,0.015625,82,0
388985260955,2,0.0,,0.0,82,0
388985261211,2,0.0,,0.015625,82,0
388985261467,2,0.0,,0.015625,82,0
388985261723,2,0.0,,0.015625,82,0
388985261979,2,0.0,,0.0,82,0
388985262235,2,0.0,,0.0,82,0
388985262491,2,0.0,,0.015625,82,0
388985262747,2,0.0,,0.0,82,0
388985263003,2,0.0,,0.015625,82,0
388985263259,2,0.0,,0.015625,82,0
388985263515,2,0.0,,0.015625,82,0
388985263771,2,0.0,,0.015625,82,0
388985264027,2,0.0,,0.0,82,0
388985264283,2,0.0,,0.0,82,0
388985264539,2,0.0,,0.015625,82,0
388985264795,2,0.0,,0.015625,82,0
388985265051,2,0.0,,0.015625,82,0
388985265307,2,0.0,,0.015625,82,0
388985265563,2,0.0,,0.015625,82,0
388985265819,2,0.0,,0.0,82,0
388985266075,2,0.0,,0.0,82,0
388985266331,2,0.0,,0.015625,82,0
388985266587,2,0.0,,0.015625,82,0
388985266843,2,0.0,,0.015625,82,0
388985267099,2,0.0,,0.015625,82,0
388985267355,2,0.0,,0.0,82,0
388985267611,2,0.0,,0.015625,82,0
388985267867,2,0.0,,0.0,82,0
388985268123,2,0.0,,0.015625,82,0
388985268379,2,0.0,,0.015625,82,0
388985268635,2,0.0,,0.0,82,0
388985268891,2,0.0,,0.015625,82,0
388985269147,2,0.0,,0.0,82,0
388985269403,2,0.0,,0.015625,82,0
388985269659,2,0.0,,0.015625,82,0
388985269915,2,0.0,,0.015625,82,0
388985270171,2,0.0,,0.0,82,0
388985270427,2,0.0,,0.015625,82,0
388985270683,2,0.0,,0.0,82,0
388985270939,2,0.0,,0.015625,82,0
388985271195,2,0.0,,0.0,82,0
388985271451,2,0.0,,0.015625,82,0
388985271707,2,0.0,,0.0,82,0
388985271963,2,0.0,,0.015625,82,0
388985272219,2,0.0,,0.015625,82,0
388985272475,2,0.0,,0.015625,82,0
388985272731,2,0.0,,0.015625,82,0
388985272987,2,0.0,,0.015625,82,0
388985273243,2,0.0,,0.015625,82,0
388985273499,2,0.0,,0.015625,82,0
388985273755,2,0.0,,0.015625,82,0
388985274011,2,0.0,,0.015625,82,0
388985274267,2,0.0,,0.015625,82,0
388985274523,2,0.0,,0.015625,82,0
388985274779,2,0.0,,0.015625,82,0
388985275035,2,0.0,,0.0,82,0
388985275291,2,0.0,,0.015625,82,0
388985275547,2,0.0,,0.015625,82,0
388985275803,2,0.0,,0.015625,82,0
388985276059,2,0.0,,0.0,82,0
388985276315,2,0.0,,0.0,82,0
388985276571,2,0.0,,0.0,82,0
388985276827,2,0.0,,0.0,82,0
388985277083,2,0.0,,0.0,82,0
388985277339,2,0.0,,0.015625,82,0
388985277595,2,0.0,,0.015625,82,0
388985277851,2,0.0,,0.0,82,0
388985278107,2,0.0,,0.015625,82,0
388985278363,2,0.0,,0.0,82,0
388985278619,2,0.0,,0.015625,82,0
388985278875,2,0.0,,0.015625,82,0
388985279131,2,0.0,,0.015625,82,0
388985279387,2,0.0,,0.0,82,0
388985279643,2,0.0,,0.015625,82,0
388985279899,2,0.0,,0.015625,82,0
388985280155,2,0.0,,0.0,82,0
388985280411,2,0.0,,0.0,82,0
388985280667,2,0.0,,0.015625,82,0
388985280923,2,0.0,,0.0,82,0
388985281179,2,0.0,,0.015625,82,0
388985281435,2,0.0,,0.0,82,0
388985281691,2,0.0,,0.0,82,0
388985281947,2,0.0,,0.015625,82,0
388985282203,2,0.0,,0.015625,82,0
388985282459,2,0.0,,0.0,82,0
388985282715,2,0.0,,0.0,82,0
388985282971,2,0.0,,0.0,82,0
388985283227,2,0.0,,0.015625,82,0
388985283483,2,0.0,,0.0,82,0
388985283739,2,0.0,,0.015625,82,0
388985283995,2,0.0,,0.0,82,0
388985284251,2,0.0,,0.015625,82,0
388985284507,2,0.0,,0.015625,82,0
388985284763,2,0.0,,0.015625,82,0
388985285019,2,0.0,,0.0,82,0
388985285275,2,0.0,,0.015625,82,0
388985285531,2,0.0,,0.015625,82,0
388985285787,2,0.0,,0.015625,82,0
388985286043,2,0.0,,0.015625,82,0
388985286299,2,0.0,,0.0,82,0
388985286555,2,0.0,,0.0,82,0
388985286811,2,0.0,,0.015625,82,0
388985287067,2,0.0,,0.0,82,0
388985287323,2,0.0,,0.015625,82,0
388985287579,2,0.0,,0.0,82,0
388985287835,2,0.0,,0.0,82,0
388985288091,2,0.0,,0.015625,82,0
388985288347,2,0.0,,0.015625,82,0
388985288603,2,0.0,,0.015625,82,0
388985288859,2,0.0,,0.015625,82,0
388985289115,2,0.0,,0.015625,82,0
388985289371,2,0.0,,0.0,82,0
388985289627,2,0.0,,0.015625,82,0
388985289883,2,0.0,,0.015625,82,0
388985290139,2,0.0,,0.0,82,0
388985290395,2,0.0,,0.015625,82,0
388985290651,2,0.0,,0.015625,82,0
388985290907,2,0.0,,0.0,82,0
388985291163,2,0.0,,0.015625,82,0
388985291419,2,0.0,,0.015625,82,0
388985291675,2,0.0,,0.015625,82,0
388985291931,2,0.0,,0.0,82,0
388985292187,2,0.0,,0.0,82,0
388985292443,2,0.0,,0.0,82,0
388985292699,2,0.0,,0.015625,82,0
388985292955,2,0.0,,0.015625,82,0
388985293211,2,0.0,,0.015625,82,0
388985293467,2,0.0,,0.015625,82,0
388985293723,2,0.0,,0.0,82,0
388985293979,2,0.0,,0.015625,82,0
388985294235,2,0.0,,0.015625,82,0
388985294491,2,0.0,,0.0,82,0
388985294747,2,0.0,,0.015625,82,0
388985295003,2,0.0,,0.015625,82,0
388985295259,2,0.0,,0.015625,82,0
388985295515,2,0.0,,0.015625,82,0
388985295771,2,0.0,,0.0,82,0
388985296027,2,0.0,,0.015625,82,0
388985296283,2,0.0,,0.0,82,0
388985296539,2,0.0,,0.015625,82,0
388985296795,2,0.0,,0.015625,82,0
388985297051,2,0.0,,0.015625,82,0
388985297307,2,0.0,,0.015625,82,0
388985297563,2,0.0,,0.015625,82,0
388985297819,2,0.0,,0.0,82,0
388985298075,2,0.0,,0.0,82,0
388985298331,2,0.0,,0.015625,82,0
388985298587,2,0.0,,0.0,82,0
388985298843,2,0.0,,0.0,82,0
388985299099,2,0.0,,0.015625,82,0
388985299355,2,0.0,,0.015625,82,0
388985299611,2,0.0,,0.0,82,0
388985299867,2,0.0,,0.015625,82,0
388985300123,2,0.0,,0.015625,82,0
388985300379,2,0.0,,0.0,82,0
388985300635,2,0.0,,0.0,82,0
388985300891,2,0.0,,0.015625,82,0
388985301147,2,0.0,,0.0,82,0
388985301403,2,0.0,,0.015625,82,0
388985301659,2,0.0,,0.015625,82,0
388985301915,2,0.0,,0.0,82,0
388985302171,2,0.0,,0.015625,82,0
388985302427,2,0.0,,0.0,82,0
388985302683,2,0.0,,0.015625,82,0
388985302939,2,0.0,,0.015625,82,0
388985303195,2,0.0,,0.015625,82,0
388985303451,2,0.0,,0.015625,82,0
388985303707,2,0.0,,0.015625,82,0
388985303963,2,0.0,,0.0,82,0
388985304219,2,0.0,,0.0,82,0
388985304475,2,0.0,,0.015625,82,0
388985304731,2,0.0,,0.0,82,0
388985304987,2,0.0,,0.0,82,0
388985305243,2,0.0,,0.015625,82,0
388985305499,2,0.0,,0.0,82,0
388985305755,2,0.0,,0.015625,82,0
388985306011,2,0.0,,0.0,82,0
388985306267,2,0.0,,0.015625,82,0
388985306523,2,0.0,,0.0,82,0
388985306779,2,0.0,,0.015625,82,0
388985307035,2,0.0,,0.015625,82,0
388985307291,2,0.0,,0.015625,82,0
388985307547,2,0.0,,0.0,82,0
388985307803,2,0.0,,0.0,82,0
388985308059,2,0.0,,0.015625,82,0
388985308315,2,0.0,,0.015625,82,0
388985308571,2,0.0,,0.015625,82,0
388985308827,2,0.0,,0.0,82,0
388985309083,2,0.0,,0.015625,82,0
388985309339,2,0.0,,0.015625,82,0
388985309595,2,0.0,,0.015625,82,0
388985309851,2,0.0,,0.0,82,0
388985310107,2,0.0,,0.015625,82,0
388985310363,2,0.0,,0.015625,82,0
388985310619,2,0.0,,0.015625,82,0
388985310875,2,0.0,,0.0,82,0
388985311131,2,0.0,,0.015625,82,0
388985311387,2,0.0,,0.0,82,0
388985311643,2,0.0,,0.015625,82,0
388985311899,2,0.0,,0.0,82,0
388985312155,2,0.0,,0.015625,82,0
388985312411,2,0.0,,0.015625,82,0
388985312667,2,0.0,,0.015625,82,0
388985312923,2,0.0,,0.015625,82,0
388985313179,2,0.0,,0.015625,82,0
388985313435,2,0.0,,0.015625,82,0
388985313691,2,0.0,,0.015625,82,0
388985313947,2,0.0,,0.015625,82,0
388985314203,2,0.0,,0.0,82,0
388985314459,2,0.0,,0.0,82,0
388985314715,2,0.0,,0.015625,82,0
388985314971,2,0.0,,0.015625,82,0
388985315227,2,0.0,,0.015625,82,0
388985315483,2,0.0,,0.015625,82,0
388985315739,2,0.0,,0.015625,82,0
388985315995,2,0.0,,0.015625,82,0
388985316251,2,0.0,,0.0,82,0
388985316507,2,0.0,,0.0,82,0
388985316763,2,0.0,,0.015625,82,0
388985317019,2,0.0,,0.0,82,0
388985317275,2,0.0,,0.015625,82,0
388985317531,2,0.0,,0.015625,82,0
388985317787,2,0.0,,0.0,82,0
388985318043,2,0.0,,0.015625,82,0
388985318299,2,0.0,,0.015625,82,0
388985318555,2,0.0,,0.015625,82,0
388985318811,2,0.0,,0.015625,82,0
388985319067,2,0.0,,0.015625,82,0
388985319323,2,0.0,,0.0,82,0
388985319579,2,0.0,,0.015625,82,0
388985319835,2,0.0,,0.0,82,0
388985320091,2,0.0,,0.0,82,0
388985320347,2,0.0,,0.0,82,0
388985320603,2,0.0,,0.0,82,0
388985320859,2,0.0,,0.015625,82,0
388985321115,2,0.0,,0.015625,82,0
388985321371,2,0.0,,0.015625,82,0
388985321627,2,0.0,,0.015625,82,0
388985321883,2,0.0,,0.015625,82,0
388985322139,2,0.0,,0.015625,82,0
388985322395,2,0.0,,0.0,82,0
388985322651,2,0.0,,0.015625,82,0
388985322907,2,0.0,,0.015625,82,0
388985323163,2,0.0,,0.015625,82,0
388985323419,2,0.0,,0.015625,82,0
388985323675,2,0.0,,0.015625,82,0
388985323931,2,0.0,,0.015625,82,0
388985324187,2,0.0,,0.015625,82,0
388985324443,2,0.0,,0.015625,82,0
388985324699,2,0.0,,0.015625,82,0
388985324955,2,0.0,,0.015625,82,0
388985325211,2,0.0,,0.0,82,0
388985325467,2,0.0,,0.0,82,0
388985325723,2,0.0,,0.0,82,0
388985325979,2,0.0,,0.0,82,0
388985326235,2,0.0,,0.0,82,0
388985326491,2,0.0,,0.015625,82,0
388985326747,2,0.0,,0.015625,82,0
388985327003,2,0.0,,0.015625,82,0
388985327259,2,0.0,,0.015625,82,0
388985327515,2,0.0,,0.015625,82,0
388985327771,2,0.0,,0.0,82,0
388985328027,2,0.0,,0.0,82,0
388985328283,2,0.0,,0.0,82,0
388985328539,2,0.0,,0.015625,82,0
388985328795,2,0.0,,0.015625,82,0
388985329051,2,0.0,,0.015625,82,0
388985329307,2,0.0,,0.0,82,0
388985329563,2,0.0,,0.015625,82,0
388985329819,2,0.0,,0.015625,82,0
388985330075,2,0.0,,0.015625,82,0
388985330331,2,0.0,,0.015625,82,0
388985330587,2,0.0,,0.0,82,0
388985330843,2,0.0,,0.015625,82,0
388985331099,2,0.0,,0.015625,82,0
388985331355,2,0.0,,0.015625,82,0
388985331611,2,0.0,,0.015625,82,0
388985331867,2,0.0,,0.015625,82,0
388985332123,2,0.0,,0.0,82,0
388985332379,2,0.0,,0.015625,82,0
388985332635,2,0.0,,0.0,82,0
388985332891,2,0.0,,0.015625,82,0
388985333147,2,0.0,,0.015625,82,0
388985333403,2,0.0,,0.0,82,0
388985333659,2,0.0,,0.015625,82,0
388985333915,2,0.0,,0.0,82,0
388985334171,2,0.0,,0.015625,82,0
388985334427,2,0.0,,0.0,82,0
388985334683,2,0.0,,0.015625,82,0
388985334939,2,0.0,,0.015625,82,0
388985335195,2,0.0,,0.0,82,0
388985335451,2,0.0,,0.015625,82,0
388985335707,2,0.0,,0.015625,82,0
388985335963,2,0.0,,0.015625,82,0
388985336219,2,0.0,,0.015625,82,0
388985336475,2,0.0,,0.015625,82,0
388985336731,2,0.0,,0.015625,82,0
388985336987,2,0.0,,0.015625,82,0
388985337243,2,0.0,,0.0,82,0
388985337499,2,0.0,,0.015625,82,0
388985337755,2,0.0,,0.0,82,0
388985338011,2,0.0,,0.0,82,0
388985338267,2,0.0,,0.0,82,0
388985338523,2,0.0,,0.015625,82,0
388985338779,2,0.0,,0.0,82,0
388985339035,2,0.0,,0.015625,82,0
388985339291,2,0.0,,0.0,82,0
388985339547,2,0.0,,0.0,82,0
388985339803,2,0.0,,0.015625,82,0
388985340059,2,0.0,,0.015625,82,0
388985340315,2,0.0,,0.015625,82,0
388985340571,2,0.0,,0.015625,82,0
388985340827,2,0.0,,0.0,82,0
388985341083,2,0.0,,0.015625,82,0
388985341339,2,0.0,,0.0,82,0
388985341595,2,0.0,,0.0,82,0
388985341851,2,0.0,,0.015625,82,0
388985342107,2,0.0,,0.0,82,0
388985342363,2,0.0,,0.015625,82,0
388985342619,2,0.0,,0.015625,82,0
388985342875,2,0.0,,0.015625,82,0
388985343131,2,0.0,,0.015625,82,0
388985343387,2,0.0,,0.0,82,0
388985343643,2,0.0,,0.0,82,0
388985343899,2,0.0,,0.0,82,0
388985344155,2,0.0,,0.015625,82,0
388985344411,2,0.0,,0.0,82,0
388985344667,2,0.0,,0.015625,82,0
388985344923,2,0.0,,0.0,82,0
388985345179,2,0.0,,0.0,82,0
388985345435,2,0.0,,0.015625,82,0
388985345691,2,0.0,,0.0,82,0
388985345947,2,0.0,,0.015625,82,0
388985346203,2,0.0,,0.0,82,0
388985346459,2,0.0,,0.0,82,0
388985346715,2,0.0,,0.015625,82,0
388985346971,2,0.0,,0.015625,82,0
388985347227,2,0.0,,0.015625,82,0
388985347483,2,0.0,,0.0,82,0
388985347739,2,0.0,,0.0,82,0
388985347995,2,0.0,,0.0,82,0
388985348251,2,0.0,,0.015625,82,0
388985348507,2,0.0,,0.015625,82,0
388985348763,2,0.0,,0.015625,82,0
388985349019,2,0.0,,0.015625,82,0
388985349275,2,0.0,,0.015625,82,0
388985349531,2,0.0,,0.0,82,0
388985349787,2,0.0,,0.0,82,0
388985350043,2,0.0,,0.015625,82,0
388985350299,2,0.0,,0.015625,82,0
388985350555,2,0.0,,0.015625,82,0
388985350811,2,0.0,,0.015625,82,0
388985351067,2,0.0,,0.015625,82,0
388985351323,2,0.0,,0.015625,82,0
388985351579,2,0.0,,0.015625,82,0
388985351835,2,0.0,,0.015625,82,0
388985352091,2,0.0,,0.0,82,0
388985352347,2,0.0,,0.0,82,0
388985352603,2,0.0,,0.0,82,0
388985352859,2,0.0,,0.015625,82,0
388985353115,2,0.0,,0.015625,82,0
388985353371,2,0.0,,0.0,82,0
388985353627,2,0.0,,0.015625,82,0
388985353883,2,0.0,,0.015625,82,0
388985354139,2,0.0,,0.015625,82,0
388985354395,2,0.0,,0.015625,82,0
388985354651,2,0.0,,0.015625,82,0
388985354907,2,0.0,,0.015625,82,0
388985355163,2,0.0,,0.0,82,0
388985355419,2,0.0,,0.015625,82,0
388985355675,2,0.0,,0.0,82,0
388985355931,2,0.0,,0.015625,82,0
388985356187,2,0.0,,0.015625,82,0
388985356443,2,0.0,,0.015625,82,0
388985356699,2,0.0,,0.0,82,0
388985356955,2,0.0,,0.015625,82,0
388985357211,2,0.0,,0.015625,82,0
388985357467,2,0.0,,0.015625,82,0
388985357723,2,0.0,,0.015625,82,0
388985357979,2,0.0,,0.015625,82,0
388985358235,2,0.0,,0.015625,82,0
388985358491,2,0.0,,0.0,82,0
388985358747,2,0.0,,0.0,82,0
388985359003,2,0.0,,0.015625,82,0
388985359259,2,0.0,,0.015625,82,0
388985359515,2,0.0,,0.015625,82,0
388985359771,2,0.0,,0.0,82,0
388985360027,2,0.0,,0.0,82,0
388985360283,2,0.0,,0.015625,82,0
388985360539,2,0.0,,0.015625,82,0
388985360795,2,0.0,,0.015625,82,0
388985361051,2,0.0,,0.0,82,0
388985361307,2,0.0,,0.015625,82,0
388985361563,2,0.0,,0.015625,82,0
388985361819,2,0.0,,0.015625,82,0
388985362075,2,0.0,,0.015625,82,0
388985362331,2,0.0,,0.0,82,0
388985362587,2,0.0,,0.0,82,0
388985362843,2,0.0,,0.015625,82,0
388985363099,2,0.0,,0.015625,82,0
388985363355,2,0.0,,0.015625,82,0
388985363611,2,0.0,,0.0,82,0
388985363867,2,0.0,,0.0,82,0
388985364123,2,0.0,,0.0,82,0
388985364379,2,0.0,,0.0,82,0
388985364635,2,0.0,,0.015625,82,0
388985364891,2,0.0,,0.015625,82,0
388985365147,2,0.0,,0.015625,82,0
388985365403,2,0.0,,0.015625,82,0
388985365659,2,0.0,,0.015625,82,0
388985365915,2,0.0,,0.0,82,0
388985366171,2,0.0,,0.0,82,0
388985366427,2,0.0,,0.015625,82,0
388985366683,2,0.0,,0.015625,82,0
388985366939,2,0.0,,0.015625,82,0
388985367195,2,0.0,,0.0,82,0
388985367451,2,0.0,,0.0,82,0
388985367707,2,0.0,,0.0,82,0
388985367963,2,0.0,,0.0,82,0
388985368219,2,0.0,,0.0,82,0
388985368475,2,0.0,,0.015625,82,0
388985368731,2,0.0,,0.0,82,0
388985368987,2,0.0,,0.015625,82,0
388985369243,2,0.0,,0.0,82,0
388985369499,2,0.0,,0.0,82,0
388985369755,2,0.0,,0.015625,82,0
388985370011,2,0.0,,0.0,82,0
388985370267,2,0.0,,0.0,82,0
388985370523,2,0.0,,0.015625,82,0
388985370779,2,0.0,,0.015625,82,0
388985371035,2,0.0,,0.015625,82,0
388985371291,2,0.0,,0.015625,82,0
388985371547,2,0.0,,0.015625,82,0
388985371803,2,0.0,,0.0,82,0
388985372059,2,0.0,,0.0,82,0
388985372315,2,0.0,,0.015625,82,0
388985372571,2,0.0,,0.015625,82,0
388985372827,2,0.0,,0.0,82,0
388985373083,2,0.0,,0.0,82,0
388985373339,2,0.0,,0.015625,82,0
388985373595,2,0.0,,0.015625,82,0
388985373851,2,0.0,,0.015625,82,0
388985374107,2,0.0,,0.0,82,0
388985374363,2,0.0,,0.015625,82,0
388985374619,2,0.0,,0.0,82,0
388985374875,2,0.0,,0.015625,82,0
388985375131,2,0.0,,0.015625,82,0
388985375387,2,0.0,,0.0,82,0
388985375643,2,0.0,,0.0,82,0
388985375899,2,0.0,,0.015625,82,0
388985376155,2,0.0,,0.015625,82,0
388985376411,2,0.0,,0.015625,82,0
388985376667,2,0.0,,0.015625,82,0
388985376923,2,0.0,,0.015625,82,0
388985377179,2,0.0,,0.0,82,0
388985377435,2,0.0,,0.015625,82,0
388985377691,2,0.0,,0.015625,82,0
388985377947,2,0.0,,0.015625,82,0
388985378203,2,0.0,,0.015625,82,0
388985378459,2,0.0,,0.015625,82,0
388985378715,2,0.0,,0.015625,82,0
388985378971,2,0.0,,0.015625,82,0
388985379227,2,0.0,,0.0,82,0
388985379483,2,0.0,,0.015625,82,0
388985379739,2,0.0,,0.015625,82,0
388985379995,2,0.0,,0.015625,82,0
388985380251,2,0.0,,0.015625,82,0
388985380507,2,0.0,,0.015625,82,0
388985380763,2,0.0,,0.0,82,0
388985381019,2,0.0,,0.015625,82,0
388985381275,2,0.0,,0.0,82,0
388985381531,2,0.0,,0.015625,82,0
388985381787,2,0.0,,0.015625,82,0
388985382043,2,0.0,,0.0,82,0
388985382299,2,0.0,,0.0,82,0
388985382555,2,0.0,,0.0,82,0
388985382811,2,0.0,,0.015625,82,0
388985383067,2,0.0,,0.015625,82,0
388985383323,2,0.0,,0.0,82,0
388985383579,2,0.0,,0.0,82,0
388985383835,2,0.0,,0.0,82,0
388985384091,2,0.0,,0.0,82,0
388985384347,2,0.0,,0.015625,82,0
388985384603,2,0.0,,0.0,82,0
388985384859,2,0.0,,0.0,82,0
388985385115,2,0.0,,0.015625,82,0
388985385371,2,0.0,,0.0,82,0
388985385627,2,0.0,,0.0,82,0
388985385883,2,0.0,,0.015625,82,0
388985386139,2,0.0,,0.015625,82,0
388985386395,2,0.0,,0.015625,82,0
388985386651,2,0.0,,0.015625,82,0
388985386907,2,0.0,,0.015625,82,0
388985387163,2,0.0,,0.015625,82,0
388985387419,2,0.0,,0.015625,82,0
388985387675,2,0.0,,0.015625,82,0
388985387931,2,0.0,,0.015625,82,0
388985388187,2,0.0,,0.015625,82,0
388985388443,2,0.0,,0.0,82,0
388985388699,2,0.0,,0.0,82,0
388985388955,2,0.0,,0.015625,82,0
388985389211,2,0.0,,0.015625,82,0
388985389467,2,0.0,,0.015625,82,0
388985389723,2,0.0,,0.015625,82,0
388985389979,2,0.0,,0.015625,82,0
388985390235,2,0.0,,0.0,82,0
388985390491,2,0.0,,0.015625,82,0
388985390747,2,0.0,,0.015625,82,0
388985391003,2,0.0,,0.015625,82,0
388985391259,2,0.0,,0.015625,82,0
388985391515,2,0.0,,0.015625,82,0
388985391771,2,0.0,,0.015625,82,0
388985392027,2,0.0,,0.015625,82,0
388985392283,2,0.0,,0.015625,82,0
388985392539,2,0.0,,0.015625,82,0
388985392795,2,0.0,,0.015625,82,0
388985393051,2,0.0,,0.015625,82,0
388985393307,2,0.0,,0.0,82,0
388985393563,2,0.0,,0.0,82,0
388985393819,2,0.0,,0.015625,82,0
388985394075,2,0.0,,0.0,82,0
388985394331,2,0.0,,0.015625,82,0
388985394587,2,0.0,,0.015625,82,0
388985394843,2,0.0,,0.0,82,0
388985395099,2,0.0,,0.0,82,0
388985395355,2,0.0,,0.015625,82,0
388985395611,2,0.0,,0.015625,82,0
388985395867,2,0.0,,0.015625,82,0
388985396123,2,0.0,,0.015625,82,0
388985396379,2,0.0,,0.0,82,0
388985396635,2,0.0,,0.015625,82,0
388985396891,2,0.0,,0.015625,82,0
388985397147,2,0.0,,0.0,82,0
388985397403,2,0.0,,0.015625,82,0
388985397659,2,0.0,,0.015625,82,0
388985397915,2,0.0,,0.015625,82,0
388985398171,2,0.0,,0.015625,82,0
388985398427,2,0.0,,0.0,82,0
388985398683,2,0.0,,0.015625,82,0
388985398939,2,0.0,,0.015625,82,0
388985399195,2,0.0,,0.0,82,0
388985399451,2,0.0,,0.015625,82,0
388985399707,2,0.0,,0.0,82,0
388985399963,2,0.0,,0.015625,82,0
388985400219,2,0.0,,0.0,82,0
388985400475,2,0.0,,0.015625,82,0
388985400731,2,0.0,,0.015625,82,0
388985400987,2,0.0,,0.015625,82,0
388985401243,2,0.0,,0.0,82,0
388985401499,2,0.0,,0.0,82,0
388985401755,2,0.0,,0.0,82,0
388985402011,2,0.0,,0.015625,82,0
388985402267,2,0.0,,0.015625,82,0
388985402523,2,0.0,,0.015625,82,0
388985402779,2,0.0,,0.015625,82,0
388985403035,2,0.0,,0.0,82,0
388985403291,2,0.0,,0.015625,82,0
388985403547,2,0.0,,0.015625,82,0
388985403803,2,0.0,,0.015625,82,0
388985404059,2,0.0,,0.0,82,0
388985404315,2,0.0,,0.015625,82,0
388985404571,2,0.0,,0.015625,82,0
388985404827,2,0.0,,0.015625,82,0
388985405083,2,0.0,,0.015625,82,0
388985405339,2,0.0,,0.015625,82,0
388985405595,2,0.0,,0.015625,82,0
388985405851,2,0.0,,0.015625,82,0
388985406107,2,0.0,,0.015625,82,0
388985406363,2,0.0,,0.015625,82,0
388985406619,2,0.0,,0.0,82,0
388985406875,2,0.0,,0.0,82,0
388985407131,2,0.0,,0.015625,82,0
388985407387,2,0.0,,0.0,82,0
388985407643,2,0.0,,0.015625,82,0
388985407899,2,0.0,,0.015625,82,0
388985408155,2,0.0,,0.0,82,0
388985408411,2,0.0,,0.015625,82,0
388985408667,2,0.0,,0.015625,82,0
388985408923,2,0.0,,0.0,82,0
388985409179,2,0.0,,0.015625,82,0
388985409435,2,0.0,,0.015625,82,0
388985409691,2,0.0,,0.015625,82,0
388985409947,2,0.0,,0.015625,82,0
388985410203,2,0.0,,0.015625,82,0
388985410459,2,0.0,,0.0,82,0
388985410715,2,0.0,,0.015625,82,0
388985410971,2,0.0,,0.0,82,0
388985411227,2,0.0,,0.0,82,0
388985411483,2,0.0,,0.015625,82,0
388985411739,2,0.0,,0.0,82,0
388985411995,2,0.0,,0.0,82,0
388985412251,2,0.0,,0.0,82,0
388985412507,2,0.0,,0.015625,82,0
388985412763,2,0.0,,0.015625,82,0
388985413019,2,0.0,,0.015625,82,0
388985413275,2,0.0,,0.0,82,0
388985413531,2,0.0,,0.015625,82,0
388985413787,2,0.0,,0.015625,82,0
388985414043,2,0.0,,0.0,82,0
388985414299,2,0.0,,0.0,82,0
388985414555,2,0.0,,0.0,82,0
388985414811,2,0.0,,0.0,82,0
388985415067,2,0.0,,0.015625,82,0
388985415323,2,0.0,,0.015625,82,0
388985415579,2,0.0,,0.015625,82,0
388985415835,2,0.0,,0.0,82,0
388985416091,2,0.0,,0.015625,82,0
388985416347,2,0.0,,0.015625,82,0
388985416603,2,0.0,,0.015625,82,0
388985416859,2,0.0,,0.015625,82,0
388985417115,2,0.0,,0.015625,82,0
388985417371,2,0.0,,0.015625,82,0
388985417627,2,0.0,,0.015625,82,0
388985417883,2,0.0,,0.015625,82,0
388985418139,2,0.0,,0.015625,82,0
388985418395,2,0.0,,0.015625,82,0
388985418651,2,0.0,,0.015625,82,0
388985418907,2,0.0,,0.015625,82,0
388985419163,2,0.0,,0.0,82,0
388985419419,2,0.0,,0.015625,82,0
388985419675,2,0.0,,0.015625,82,0
388985419931,2,0.0,,0.015625,82,0
388985420187,2,0.0,,0.015625,82,0
388985420443,2,0.0,,0.015625,82,0
388985420699,2,0.0,,0.0,82,0
388985420955,2,0.0,,0.0,82,0
388985421211,2,0.0,,0.015625,82,0
388985421467,2,0.0,,0.015625,82,0
388985421723,2,0.0,,0.0,82,0
388985421979,2,0.0,,0.015625,82,0
388985422235,2,0.0,,0.015625,82,0
388985422491,2,0.0,,0.0,82,0
